Maille,Maille_X,Maille_Y,mid_lon,mid_lat,sw_lon,sw_lat,ne_lon,ne_lat,area
3060,20,39,78.195,17.535,78.190,17.530,78.200,17.540,0.979
3061,21,39,78.205,17.535,78.200,17.530,78.210,17.540,0.979
3062,22,39,78.215,17.535,78.210,17.530,78.220,17.540,0.979
3063,23,39,78.225,17.535,78.220,17.530,78.230,17.540,0.979
3064,24,39,78.235,17.535,78.230,17.530,78.240,17.540,0.979
3065,25,39,78.245,17.535,78.240,17.530,78.250,17.540,0.979
3066,26,39,78.255,17.535,78.250,17.530,78.260,17.540,0.979
3067,27,39,78.265,17.535,78.260,17.530,78.270,17.540,0.979
3068,28,39,78.275,17.535,78.270,17.530,78.280,17.540,0.979
3069,29,39,78.285,17.535,78.280,17.530,78.290,17.540,0.979
3070,30,39,78.295,17.535,78.290,17.530,78.300,17.540,0.979
3071,31,39,78.305,17.535,78.300,17.530,78.310,17.540,0.979
3072,32,39,78.315,17.535,78.310,17.530,78.320,17.540,0.979
3073,33,39,78.325,17.535,78.320,17.530,78.330,17.540,0.979
3074,34,39,78.335,17.535,78.330,17.530,78.340,17.540,0.979
3075,35,39,78.345,17.535,78.340,17.530,78.350,17.540,0.979
3076,36,39,78.355,17.535,78.350,17.530,78.360,17.540,0.979
3077,37,39,78.365,17.535,78.360,17.530,78.370,17.540,0.979
3078,38,39,78.375,17.535,78.370,17.530,78.380,17.540,0.979
3079,39,39,78.385,17.535,78.380,17.530,78.390,17.540,0.979
3080,40,39,78.395,17.535,78.390,17.530,78.400,17.540,0.979
3081,41,39,78.405,17.535,78.400,17.530,78.410,17.540,0.979
3082,42,39,78.415,17.535,78.410,17.530,78.420,17.540,0.979
3083,43,39,78.425,17.535,78.420,17.530,78.430,17.540,0.979
3084,44,39,78.435,17.535,78.430,17.530,78.440,17.540,0.979
3085,45,39,78.445,17.535,78.440,17.530,78.450,17.540,0.979
3086,46,39,78.455,17.535,78.450,17.530,78.460,17.540,0.979
3087,47,39,78.465,17.535,78.460,17.530,78.470,17.540,0.979
3088,48,39,78.475,17.535,78.470,17.530,78.480,17.540,0.979
3089,49,39,78.485,17.535,78.480,17.530,78.490,17.540,0.979
3090,50,39,78.495,17.535,78.490,17.530,78.500,17.540,0.979
3091,51,39,78.505,17.535,78.500,17.530,78.510,17.540,0.979
3092,52,39,78.515,17.535,78.510,17.530,78.520,17.540,0.979
3093,53,39,78.525,17.535,78.520,17.530,78.530,17.540,0.979
3094,54,39,78.535,17.535,78.530,17.530,78.540,17.540,0.979
3095,55,39,78.545,17.535,78.540,17.530,78.550,17.540,0.979
3096,56,39,78.555,17.535,78.550,17.530,78.560,17.540,0.979
3097,57,39,78.565,17.535,78.560,17.530,78.570,17.540,0.979
3098,58,39,78.575,17.535,78.570,17.530,78.580,17.540,0.979
3099,59,39,78.585,17.535,78.580,17.530,78.590,17.540,0.979
3100,60,39,78.595,17.535,78.590,17.530,78.600,17.540,0.979
3101,61,39,78.605,17.535,78.600,17.530,78.610,17.540,0.979
3102,62,39,78.615,17.535,78.610,17.530,78.620,17.540,0.979
3103,63,39,78.625,17.535,78.620,17.530,78.630,17.540,0.979
3104,64,39,78.635,17.535,78.630,17.530,78.640,17.540,0.979
3105,65,39,78.645,17.535,78.640,17.530,78.650,17.540,0.979
3106,66,39,78.655,17.535,78.650,17.530,78.660,17.540,0.979
3107,67,39,78.665,17.535,78.660,17.530,78.670,17.540,0.979
3108,68,39,78.675,17.535,78.670,17.530,78.680,17.540,0.979
3109,69,39,78.685,17.535,78.680,17.530,78.690,17.540,0.979
3110,70,39,78.695,17.535,78.690,17.530,78.700,17.540,0.979
3111,71,39,78.705,17.535,78.700,17.530,78.710,17.540,0.979
3112,72,39,78.715,17.535,78.710,17.530,78.720,17.540,0.979
3113,73,39,78.725,17.535,78.720,17.530,78.730,17.540,0.979
3114,74,39,78.735,17.535,78.730,17.530,78.740,17.540,0.979
3115,75,39,78.745,17.535,78.740,17.530,78.750,17.540,0.979
3116,76,39,78.755,17.535,78.750,17.530,78.760,17.540,0.979
3117,77,39,78.765,17.535,78.760,17.530,78.770,17.540,0.979
3118,78,39,78.775,17.535,78.770,17.530,78.780,17.540,0.979
3119,79,39,78.785,17.535,78.780,17.530,78.790,17.540,0.979
3120,80,39,78.795,17.535,78.790,17.530,78.800,17.540,0.979
3121,1,40,78.005,17.545,78.000,17.540,78.010,17.550,0.979
3122,2,40,78.015,17.545,78.010,17.540,78.020,17.550,0.979
3123,3,40,78.025,17.545,78.020,17.540,78.030,17.550,0.979
3124,4,40,78.035,17.545,78.030,17.540,78.040,17.550,0.979
3125,5,40,78.045,17.545,78.040,17.540,78.050,17.550,0.979
3126,6,40,78.055,17.545,78.050,17.540,78.060,17.550,0.979
3127,7,40,78.065,17.545,78.060,17.540,78.070,17.550,0.979
3128,8,40,78.075,17.545,78.070,17.540,78.080,17.550,0.979
3129,9,40,78.085,17.545,78.080,17.540,78.090,17.550,0.979
3130,10,40,78.095,17.545,78.090,17.540,78.100,17.550,0.979
3131,11,40,78.105,17.545,78.100,17.540,78.110,17.550,0.979
3132,12,40,78.115,17.545,78.110,17.540,78.120,17.550,0.979
3133,13,40,78.125,17.545,78.120,17.540,78.130,17.550,0.979
3134,14,40,78.135,17.545,78.130,17.540,78.140,17.550,0.979
3135,15,40,78.145,17.545,78.140,17.540,78.150,17.550,0.979
3136,16,40,78.155,17.545,78.150,17.540,78.160,17.550,0.979
3137,17,40,78.165,17.545,78.160,17.540,78.170,17.550,0.979
3138,18,40,78.175,17.545,78.170,17.540,78.180,17.550,0.979
3139,19,40,78.185,17.545,78.180,17.540,78.190,17.550,0.979
3140,20,40,78.195,17.545,78.190,17.540,78.200,17.550,0.979
3141,21,40,78.205,17.545,78.200,17.540,78.210,17.550,0.979
3142,22,40,78.215,17.545,78.210,17.540,78.220,17.550,0.979
3143,23,40,78.225,17.545,78.220,17.540,78.230,17.550,0.979
3144,24,40,78.235,17.545,78.230,17.540,78.240,17.550,0.979
3145,25,40,78.245,17.545,78.240,17.540,78.250,17.550,0.979
3146,26,40,78.255,17.545,78.250,17.540,78.260,17.550,0.979
3147,27,40,78.265,17.545,78.260,17.540,78.270,17.550,0.979
3148,28,40,78.275,17.545,78.270,17.540,78.280,17.550,0.979
3149,29,40,78.285,17.545,78.280,17.540,78.290,17.550,0.979
3150,30,40,78.295,17.545,78.290,17.540,78.300,17.550,0.979
3151,31,40,78.305,17.545,78.300,17.540,78.310,17.550,0.979
3152,32,40,78.315,17.545,78.310,17.540,78.320,17.550,0.979
3153,33,40,78.325,17.545,78.320,17.540,78.330,17.550,0.979
3154,34,40,78.335,17.545,78.330,17.540,78.340,17.550,0.979
3155,35,40,78.345,17.545,78.340,17.540,78.350,17.550,0.979
3156,36,40,78.355,17.545,78.350,17.540,78.360,17.550,0.979
3157,37,40,78.365,17.545,78.360,17.540,78.370,17.550,0.979
3158,38,40,78.375,17.545,78.370,17.540,78.380,17.550,0.979
3159,39,40,78.385,17.545,78.380,17.540,78.390,17.550,0.979
3160,40,40,78.395,17.545,78.390,17.540,78.400,17.550,0.979
3161,41,40,78.405,17.545,78.400,17.540,78.410,17.550,0.979
3162,42,40,78.415,17.545,78.410,17.540,78.420,17.550,0.979
3163,43,40,78.425,17.545,78.420,17.540,78.430,17.550,0.979
3164,44,40,78.435,17.545,78.430,17.540,78.440,17.550,0.979
3165,45,40,78.445,17.545,78.440,17.540,78.450,17.550,0.979
3166,46,40,78.455,17.545,78.450,17.540,78.460,17.550,0.979
3167,47,40,78.465,17.545,78.460,17.540,78.470,17.550,0.979
3168,48,40,78.475,17.545,78.470,17.540,78.480,17.550,0.979
3169,49,40,78.485,17.545,78.480,17.540,78.490,17.550,0.979
3170,50,40,78.495,17.545,78.490,17.540,78.500,17.550,0.979
3171,51,40,78.505,17.545,78.500,17.540,78.510,17.550,0.979
3172,52,40,78.515,17.545,78.510,17.540,78.520,17.550,0.979
3173,53,40,78.525,17.545,78.520,17.540,78.530,17.550,0.979
3174,54,40,78.535,17.545,78.530,17.540,78.540,17.550,0.979
3175,55,40,78.545,17.545,78.540,17.540,78.550,17.550,0.979
3176,56,40,78.555,17.545,78.550,17.540,78.560,17.550,0.979
3177,57,40,78.565,17.545,78.560,17.540,78.570,17.550,0.979
3178,58,40,78.575,17.545,78.570,17.540,78.580,17.550,0.979
3179,59,40,78.585,17.545,78.580,17.540,78.590,17.550,0.979
3180,60,40,78.595,17.545,78.590,17.540,78.600,17.550,0.979
3181,61,40,78.605,17.545,78.600,17.540,78.610,17.550,0.979
3182,62,40,78.615,17.545,78.610,17.540,78.620,17.550,0.979
3183,63,40,78.625,17.545,78.620,17.540,78.630,17.550,0.979
3184,64,40,78.635,17.545,78.630,17.540,78.640,17.550,0.979
3185,65,40,78.645,17.545,78.640,17.540,78.650,17.550,0.979
3186,66,40,78.655,17.545,78.650,17.540,78.660,17.550,0.979
3187,67,40,78.665,17.545,78.660,17.540,78.670,17.550,0.979
3188,68,40,78.675,17.545,78.670,17.540,78.680,17.550,0.979
3189,69,40,78.685,17.545,78.680,17.540,78.690,17.550,0.979
3190,70,40,78.695,17.545,78.690,17.540,78.700,17.550,0.979
3191,71,40,78.705,17.545,78.700,17.540,78.710,17.550,0.979
3192,72,40,78.715,17.545,78.710,17.540,78.720,17.550,0.979
3193,73,40,78.725,17.545,78.720,17.540,78.730,17.550,0.979
3194,74,40,78.735,17.545,78.730,17.540,78.740,17.550,0.979
3195,75,40,78.745,17.545,78.740,17.540,78.750,17.550,0.979
3196,76,40,78.755,17.545,78.750,17.540,78.760,17.550,0.979
3197,77,40,78.765,17.545,78.760,17.540,78.770,17.550,0.979
3198,78,40,78.775,17.545,78.770,17.540,78.780,17.550,0.979
3199,79,40,78.785,17.545,78.780,17.540,78.790,17.550,0.979
3200,80,40,78.795,17.545,78.790,17.540,78.800,17.550,0.979
3201,1,41,78.005,17.555,78.000,17.550,78.010,17.560,0.979
3202,2,41,78.015,17.555,78.010,17.550,78.020,17.560,0.979
3203,3,41,78.025,17.555,78.020,17.550,78.030,17.560,0.979
3204,4,41,78.035,17.555,78.030,17.550,78.040,17.560,0.979
3205,5,41,78.045,17.555,78.040,17.550,78.050,17.560,0.979
3206,6,41,78.055,17.555,78.050,17.550,78.060,17.560,0.979
3207,7,41,78.065,17.555,78.060,17.550,78.070,17.560,0.979
3208,8,41,78.075,17.555,78.070,17.550,78.080,17.560,0.979
3209,9,41,78.085,17.555,78.080,17.550,78.090,17.560,0.979
3210,10,41,78.095,17.555,78.090,17.550,78.100,17.560,0.979
3211,11,41,78.105,17.555,78.100,17.550,78.110,17.560,0.979
3212,12,41,78.115,17.555,78.110,17.550,78.120,17.560,0.979
3213,13,41,78.125,17.555,78.120,17.550,78.130,17.560,0.979
3214,14,41,78.135,17.555,78.130,17.550,78.140,17.560,0.979
3215,15,41,78.145,17.555,78.140,17.550,78.150,17.560,0.979
3216,16,41,78.155,17.555,78.150,17.550,78.160,17.560,0.979
3217,17,41,78.165,17.555,78.160,17.550,78.170,17.560,0.979
3218,18,41,78.175,17.555,78.170,17.550,78.180,17.560,0.979
3219,19,41,78.185,17.555,78.180,17.550,78.190,17.560,0.979
3220,20,41,78.195,17.555,78.190,17.550,78.200,17.560,0.979
3221,21,41,78.205,17.555,78.200,17.550,78.210,17.560,0.979
3222,22,41,78.215,17.555,78.210,17.550,78.220,17.560,0.979
3223,23,41,78.225,17.555,78.220,17.550,78.230,17.560,0.979
3224,24,41,78.235,17.555,78.230,17.550,78.240,17.560,0.979
3225,25,41,78.245,17.555,78.240,17.550,78.250,17.560,0.979
3226,26,41,78.255,17.555,78.250,17.550,78.260,17.560,0.979
3227,27,41,78.265,17.555,78.260,17.550,78.270,17.560,0.979
3228,28,41,78.275,17.555,78.270,17.550,78.280,17.560,0.979
3229,29,41,78.285,17.555,78.280,17.550,78.290,17.560,0.979
3230,30,41,78.295,17.555,78.290,17.550,78.300,17.560,0.979
3231,31,41,78.305,17.555,78.300,17.550,78.310,17.560,0.979
3232,32,41,78.315,17.555,78.310,17.550,78.320,17.560,0.979
3233,33,41,78.325,17.555,78.320,17.550,78.330,17.560,0.979
3234,34,41,78.335,17.555,78.330,17.550,78.340,17.560,0.979
3235,35,41,78.345,17.555,78.340,17.550,78.350,17.560,0.979
3236,36,41,78.355,17.555,78.350,17.550,78.360,17.560,0.979
3237,37,41,78.365,17.555,78.360,17.550,78.370,17.560,0.979
3238,38,41,78.375,17.555,78.370,17.550,78.380,17.560,0.979
3239,39,41,78.385,17.555,78.380,17.550,78.390,17.560,0.979
3240,40,41,78.395,17.555,78.390,17.550,78.400,17.560,0.979
3241,41,41,78.405,17.555,78.400,17.550,78.410,17.560,0.979
3242,42,41,78.415,17.555,78.410,17.550,78.420,17.560,0.979
3243,43,41,78.425,17.555,78.420,17.550,78.430,17.560,0.979
3244,44,41,78.435,17.555,78.430,17.550,78.440,17.560,0.979
3245,45,41,78.445,17.555,78.440,17.550,78.450,17.560,0.979
3246,46,41,78.455,17.555,78.450,17.550,78.460,17.560,0.979
3247,47,41,78.465,17.555,78.460,17.550,78.470,17.560,0.979
3248,48,41,78.475,17.555,78.470,17.550,78.480,17.560,0.979
3249,49,41,78.485,17.555,78.480,17.550,78.490,17.560,0.979
3250,50,41,78.495,17.555,78.490,17.550,78.500,17.560,0.979
3251,51,41,78.505,17.555,78.500,17.550,78.510,17.560,0.979
3252,52,41,78.515,17.555,78.510,17.550,78.520,17.560,0.979
3253,53,41,78.525,17.555,78.520,17.550,78.530,17.560,0.979
3254,54,41,78.535,17.555,78.530,17.550,78.540,17.560,0.979
3255,55,41,78.545,17.555,78.540,17.550,78.550,17.560,0.979
3256,56,41,78.555,17.555,78.550,17.550,78.560,17.560,0.979
3257,57,41,78.565,17.555,78.560,17.550,78.570,17.560,0.979
3258,58,41,78.575,17.555,78.570,17.550,78.580,17.560,0.979
3259,59,41,78.585,17.555,78.580,17.550,78.590,17.560,0.979
3260,60,41,78.595,17.555,78.590,17.550,78.600,17.560,0.979
3261,61,41,78.605,17.555,78.600,17.550,78.610,17.560,0.979
3262,62,41,78.615,17.555,78.610,17.550,78.620,17.560,0.979
3263,63,41,78.625,17.555,78.620,17.550,78.630,17.560,0.979
3264,64,41,78.635,17.555,78.630,17.550,78.640,17.560,0.979
3265,65,41,78.645,17.555,78.640,17.550,78.650,17.560,0.979
3266,66,41,78.655,17.555,78.650,17.550,78.660,17.560,0.979
3267,67,41,78.665,17.555,78.660,17.550,78.670,17.560,0.979
3268,68,41,78.675,17.555,78.670,17.550,78.680,17.560,0.979
3269,69,41,78.685,17.555,78.680,17.550,78.690,17.560,0.979
3270,70,41,78.695,17.555,78.690,17.550,78.700,17.560,0.979
3271,71,41,78.705,17.555,78.700,17.550,78.710,17.560,0.979
3272,72,41,78.715,17.555,78.710,17.550,78.720,17.560,0.979
3273,73,41,78.725,17.555,78.720,17.550,78.730,17.560,0.979
3274,74,41,78.735,17.555,78.730,17.550,78.740,17.560,0.979
3275,75,41,78.745,17.555,78.740,17.550,78.750,17.560,0.979
3276,76,41,78.755,17.555,78.750,17.550,78.760,17.560,0.979
3277,77,41,78.765,17.555,78.760,17.550,78.770,17.560,0.979
3278,78,41,78.775,17.555,78.770,17.550,78.780,17.560,0.979
3279,79,41,78.785,17.555,78.780,17.550,78.790,17.560,0.979
3280,80,41,78.795,17.555,78.790,17.550,78.800,17.560,0.979
3281,1,42,78.005,17.565,78.000,17.560,78.010,17.570,0.979
3282,2,42,78.015,17.565,78.010,17.560,78.020,17.570,0.979
3283,3,42,78.025,17.565,78.020,17.560,78.030,17.570,0.979
3284,4,42,78.035,17.565,78.030,17.560,78.040,17.570,0.979
3285,5,42,78.045,17.565,78.040,17.560,78.050,17.570,0.979
3286,6,42,78.055,17.565,78.050,17.560,78.060,17.570,0.979
3287,7,42,78.065,17.565,78.060,17.560,78.070,17.570,0.979
3288,8,42,78.075,17.565,78.070,17.560,78.080,17.570,0.979
3289,9,42,78.085,17.565,78.080,17.560,78.090,17.570,0.979
3290,10,42,78.095,17.565,78.090,17.560,78.100,17.570,0.979
3291,11,42,78.105,17.565,78.100,17.560,78.110,17.570,0.979
3292,12,42,78.115,17.565,78.110,17.560,78.120,17.570,0.979
3293,13,42,78.125,17.565,78.120,17.560,78.130,17.570,0.979
3294,14,42,78.135,17.565,78.130,17.560,78.140,17.570,0.979
3295,15,42,78.145,17.565,78.140,17.560,78.150,17.570,0.979
3296,16,42,78.155,17.565,78.150,17.560,78.160,17.570,0.979
3297,17,42,78.165,17.565,78.160,17.560,78.170,17.570,0.979
3298,18,42,78.175,17.565,78.170,17.560,78.180,17.570,0.979
3299,19,42,78.185,17.565,78.180,17.560,78.190,17.570,0.979
3300,20,42,78.195,17.565,78.190,17.560,78.200,17.570,0.979
3301,21,42,78.205,17.565,78.200,17.560,78.210,17.570,0.979
3302,22,42,78.215,17.565,78.210,17.560,78.220,17.570,0.979
3303,23,42,78.225,17.565,78.220,17.560,78.230,17.570,0.979
3304,24,42,78.235,17.565,78.230,17.560,78.240,17.570,0.979
3305,25,42,78.245,17.565,78.240,17.560,78.250,17.570,0.979
3306,26,42,78.255,17.565,78.250,17.560,78.260,17.570,0.979
3307,27,42,78.265,17.565,78.260,17.560,78.270,17.570,0.979
3308,28,42,78.275,17.565,78.270,17.560,78.280,17.570,0.979
3309,29,42,78.285,17.565,78.280,17.560,78.290,17.570,0.979
3310,30,42,78.295,17.565,78.290,17.560,78.300,17.570,0.979
3311,31,42,78.305,17.565,78.300,17.560,78.310,17.570,0.979
3312,32,42,78.315,17.565,78.310,17.560,78.320,17.570,0.979
3313,33,42,78.325,17.565,78.320,17.560,78.330,17.570,0.979
3314,34,42,78.335,17.565,78.330,17.560,78.340,17.570,0.979
3315,35,42,78.345,17.565,78.340,17.560,78.350,17.570,0.979
3316,36,42,78.355,17.565,78.350,17.560,78.360,17.570,0.979
3317,37,42,78.365,17.565,78.360,17.560,78.370,17.570,0.979
3318,38,42,78.375,17.565,78.370,17.560,78.380,17.570,0.979
3319,39,42,78.385,17.565,78.380,17.560,78.390,17.570,0.979
3320,40,42,78.395,17.565,78.390,17.560,78.400,17.570,0.979
3321,41,42,78.405,17.565,78.400,17.560,78.410,17.570,0.979
3322,42,42,78.415,17.565,78.410,17.560,78.420,17.570,0.979
3323,43,42,78.425,17.565,78.420,17.560,78.430,17.570,0.979
3324,44,42,78.435,17.565,78.430,17.560,78.440,17.570,0.979
3325,45,42,78.445,17.565,78.440,17.560,78.450,17.570,0.979
3326,46,42,78.455,17.565,78.450,17.560,78.460,17.570,0.979
3327,47,42,78.465,17.565,78.460,17.560,78.470,17.570,0.979
3328,48,42,78.475,17.565,78.470,17.560,78.480,17.570,0.979
3329,49,42,78.485,17.565,78.480,17.560,78.490,17.570,0.979
3330,50,42,78.495,17.565,78.490,17.560,78.500,17.570,0.979
3331,51,42,78.505,17.565,78.500,17.560,78.510,17.570,0.979
3332,52,42,78.515,17.565,78.510,17.560,78.520,17.570,0.979
3333,53,42,78.525,17.565,78.520,17.560,78.530,17.570,0.979
3334,54,42,78.535,17.565,78.530,17.560,78.540,17.570,0.979
3335,55,42,78.545,17.565,78.540,17.560,78.550,17.570,0.979
3336,56,42,78.555,17.565,78.550,17.560,78.560,17.570,0.979
3337,57,42,78.565,17.565,78.560,17.560,78.570,17.570,0.979
3338,58,42,78.575,17.565,78.570,17.560,78.580,17.570,0.979
3339,59,42,78.585,17.565,78.580,17.560,78.590,17.570,0.979
3340,60,42,78.595,17.565,78.590,17.560,78.600,17.570,0.979
3341,61,42,78.605,17.565,78.600,17.560,78.610,17.570,0.979
3342,62,42,78.615,17.565,78.610,17.560,78.620,17.570,0.979
3343,63,42,78.625,17.565,78.620,17.560,78.630,17.570,0.979
3344,64,42,78.635,17.565,78.630,17.560,78.640,17.570,0.979
3345,65,42,78.645,17.565,78.640,17.560,78.650,17.570,0.979
3346,66,42,78.655,17.565,78.650,17.560,78.660,17.570,0.979
3347,67,42,78.665,17.565,78.660,17.560,78.670,17.570,0.979
3348,68,42,78.675,17.565,78.670,17.560,78.680,17.570,0.979
3349,69,42,78.685,17.565,78.680,17.560,78.690,17.570,0.979
3350,70,42,78.695,17.565,78.690,17.560,78.700,17.570,0.979
3351,71,42,78.705,17.565,78.700,17.560,78.710,17.570,0.979
3352,72,42,78.715,17.565,78.710,17.560,78.720,17.570,0.979
3353,73,42,78.725,17.565,78.720,17.560,78.730,17.570,0.979
3354,74,42,78.735,17.565,78.730,17.560,78.740,17.570,0.979
3355,75,42,78.745,17.565,78.740,17.560,78.750,17.570,0.979
3356,76,42,78.755,17.565,78.750,17.560,78.760,17.570,0.979
3357,77,42,78.765,17.565,78.760,17.560,78.770,17.570,0.979
3358,78,42,78.775,17.565,78.770,17.560,78.780,17.570,0.979
3359,79,42,78.785,17.565,78.780,17.560,78.790,17.570,0.979
3360,80,42,78.795,17.565,78.790,17.560,78.800,17.570,0.979
3361,1,43,78.005,17.575,78.000,17.570,78.010,17.580,0.979
3362,2,43,78.015,17.575,78.010,17.570,78.020,17.580,0.979
3363,3,43,78.025,17.575,78.020,17.570,78.030,17.580,0.979
3364,4,43,78.035,17.575,78.030,17.570,78.040,17.580,0.979
3365,5,43,78.045,17.575,78.040,17.570,78.050,17.580,0.979
3366,6,43,78.055,17.575,78.050,17.570,78.060,17.580,0.979
3367,7,43,78.065,17.575,78.060,17.570,78.070,17.580,0.979
3368,8,43,78.075,17.575,78.070,17.570,78.080,17.580,0.979
3369,9,43,78.085,17.575,78.080,17.570,78.090,17.580,0.979
3370,10,43,78.095,17.575,78.090,17.570,78.100,17.580,0.979
3371,11,43,78.105,17.575,78.100,17.570,78.110,17.580,0.979
3372,12,43,78.115,17.575,78.110,17.570,78.120,17.580,0.979
3373,13,43,78.125,17.575,78.120,17.570,78.130,17.580,0.979
3374,14,43,78.135,17.575,78.130,17.570,78.140,17.580,0.979
3375,15,43,78.145,17.575,78.140,17.570,78.150,17.580,0.979
3376,16,43,78.155,17.575,78.150,17.570,78.160,17.580,0.979
3377,17,43,78.165,17.575,78.160,17.570,78.170,17.580,0.979
3378,18,43,78.175,17.575,78.170,17.570,78.180,17.580,0.979
3379,19,43,78.185,17.575,78.180,17.570,78.190,17.580,0.979
3380,20,43,78.195,17.575,78.190,17.570,78.200,17.580,0.979
3381,21,43,78.205,17.575,78.200,17.570,78.210,17.580,0.979
3382,22,43,78.215,17.575,78.210,17.570,78.220,17.580,0.979
3383,23,43,78.225,17.575,78.220,17.570,78.230,17.580,0.979
3384,24,43,78.235,17.575,78.230,17.570,78.240,17.580,0.979
3385,25,43,78.245,17.575,78.240,17.570,78.250,17.580,0.979
3386,26,43,78.255,17.575,78.250,17.570,78.260,17.580,0.979
3387,27,43,78.265,17.575,78.260,17.570,78.270,17.580,0.979
3388,28,43,78.275,17.575,78.270,17.570,78.280,17.580,0.979
3389,29,43,78.285,17.575,78.280,17.570,78.290,17.580,0.979
3390,30,43,78.295,17.575,78.290,17.570,78.300,17.580,0.979
3391,31,43,78.305,17.575,78.300,17.570,78.310,17.580,0.979
3392,32,43,78.315,17.575,78.310,17.570,78.320,17.580,0.979
3393,33,43,78.325,17.575,78.320,17.570,78.330,17.580,0.979
3394,34,43,78.335,17.575,78.330,17.570,78.340,17.580,0.979
3395,35,43,78.345,17.575,78.340,17.570,78.350,17.580,0.979
3396,36,43,78.355,17.575,78.350,17.570,78.360,17.580,0.979
3397,37,43,78.365,17.575,78.360,17.570,78.370,17.580,0.979
3398,38,43,78.375,17.575,78.370,17.570,78.380,17.580,0.979
3399,39,43,78.385,17.575,78.380,17.570,78.390,17.580,0.979
3400,40,43,78.395,17.575,78.390,17.570,78.400,17.580,0.979
3401,41,43,78.405,17.575,78.400,17.570,78.410,17.580,0.979
3402,42,43,78.415,17.575,78.410,17.570,78.420,17.580,0.979
3403,43,43,78.425,17.575,78.420,17.570,78.430,17.580,0.979
3404,44,43,78.435,17.575,78.430,17.570,78.440,17.580,0.979
3405,45,43,78.445,17.575,78.440,17.570,78.450,17.580,0.979
3406,46,43,78.455,17.575,78.450,17.570,78.460,17.580,0.979
3407,47,43,78.465,17.575,78.460,17.570,78.470,17.580,0.979
3408,48,43,78.475,17.575,78.470,17.570,78.480,17.580,0.979
3409,49,43,78.485,17.575,78.480,17.570,78.490,17.580,0.979
3410,50,43,78.495,17.575,78.490,17.570,78.500,17.580,0.979
3411,51,43,78.505,17.575,78.500,17.570,78.510,17.580,0.979
3412,52,43,78.515,17.575,78.510,17.570,78.520,17.580,0.979
3413,53,43,78.525,17.575,78.520,17.570,78.530,17.580,0.979
3414,54,43,78.535,17.575,78.530,17.570,78.540,17.580,0.979
3415,55,43,78.545,17.575,78.540,17.570,78.550,17.580,0.979
3416,56,43,78.555,17.575,78.550,17.570,78.560,17.580,0.979
3417,57,43,78.565,17.575,78.560,17.570,78.570,17.580,0.979
3418,58,43,78.575,17.575,78.570,17.570,78.580,17.580,0.979
3419,59,43,78.585,17.575,78.580,17.570,78.590,17.580,0.979
3420,60,43,78.595,17.575,78.590,17.570,78.600,17.580,0.979
3421,61,43,78.605,17.575,78.600,17.570,78.610,17.580,0.979
3422,62,43,78.615,17.575,78.610,17.570,78.620,17.580,0.979
3423,63,43,78.625,17.575,78.620,17.570,78.630,17.580,0.979
3424,64,43,78.635,17.575,78.630,17.570,78.640,17.580,0.979
3425,65,43,78.645,17.575,78.640,17.570,78.650,17.580,0.979
3426,66,43,78.655,17.575,78.650,17.570,78.660,17.580,0.979
3427,67,43,78.665,17.575,78.660,17.570,78.670,17.580,0.979
3428,68,43,78.675,17.575,78.670,17.570,78.680,17.580,0.979
3429,69,43,78.685,17.575,78.680,17.570,78.690,17.580,0.979
3430,70,43,78.695,17.575,78.690,17.570,78.700,17.580,0.979
3431,71,43,78.705,17.575,78.700,17.570,78.710,17.580,0.979
3432,72,43,78.715,17.575,78.710,17.570,78.720,17.580,0.979
3433,73,43,78.725,17.575,78.720,17.570,78.730,17.580,0.979
3434,74,43,78.735,17.575,78.730,17.570,78.740,17.580,0.979
3435,75,43,78.745,17.575,78.740,17.570,78.750,17.580,0.979
3436,76,43,78.755,17.575,78.750,17.570,78.760,17.580,0.979
3437,77,43,78.765,17.575,78.760,17.570,78.770,17.580,0.979
3438,78,43,78.775,17.575,78.770,17.570,78.780,17.580,0.979
3439,79,43,78.785,17.575,78.780,17.570,78.790,17.580,0.979
3440,80,43,78.795,17.575,78.790,17.570,78.800,17.580,0.979
3441,1,44,78.005,17.585,78.000,17.580,78.010,17.590,0.979
3442,2,44,78.015,17.585,78.010,17.580,78.020,17.590,0.979
3443,3,44,78.025,17.585,78.020,17.580,78.030,17.590,0.979
3444,4,44,78.035,17.585,78.030,17.580,78.040,17.590,0.979
3445,5,44,78.045,17.585,78.040,17.580,78.050,17.590,0.979
3446,6,44,78.055,17.585,78.050,17.580,78.060,17.590,0.979
3447,7,44,78.065,17.585,78.060,17.580,78.070,17.590,0.979
3448,8,44,78.075,17.585,78.070,17.580,78.080,17.590,0.979
3449,9,44,78.085,17.585,78.080,17.580,78.090,17.590,0.979
3450,10,44,78.095,17.585,78.090,17.580,78.100,17.590,0.979
3451,11,44,78.105,17.585,78.100,17.580,78.110,17.590,0.979
3452,12,44,78.115,17.585,78.110,17.580,78.120,17.590,0.979
3453,13,44,78.125,17.585,78.120,17.580,78.130,17.590,0.979
3454,14,44,78.135,17.585,78.130,17.580,78.140,17.590,0.979
3455,15,44,78.145,17.585,78.140,17.580,78.150,17.590,0.979
3456,16,44,78.155,17.585,78.150,17.580,78.160,17.590,0.979
3457,17,44,78.165,17.585,78.160,17.580,78.170,17.590,0.979
